grid,cand,how,variant,SR,srsr,tilt,beta
daily macro,d:us_dxy_broad_level|robustz|w252,detilt,c2c,0.3406677271821393,0.45857427044093735,-0.00031003846708808436,-0.2705018947026009
daily macro,d:us_dxy_broad_level|robustz|w252,detilt,day,0.052146559348898495,0.16636630903657051,-0.00031003846708808436,-0.25199567640601067
daily macro,d:us_dxy_broad_level|bdtanh|w60,raw,c2c,0.19677658337996304,0.1411079495137964,-0.011305479635381371,-0.17539049628758507
daily macro,d:us_dxy_broad_level|bdtanh|w60,raw,day,-0.106986699830565,0.001049677181123876,-0.011305479635381371,-0.17014567192293137
daily macro,d:us_dxy_broad_level|bdtanh|w60,detilt,c2c,0.20962798949289863,0.15641063988692505,-0.0003343198569389322,-0.16441935678402392
daily macro,d:us_dxy_broad_level|bdtanh|w60,detilt,day,-0.10377759781874545,0.005860793411234923,-0.0003343198569389322,-0.15917456412475056
daily macro,d:us_dxy_broad_level|bdtanh|w120,raw,c2c,0.36406056765498246,0.4050672905743465,-0.01477270046860572,-0.21615278522169107
daily macro,d:us_dxy_broad_level|bdtanh|w120,raw,day,0.07531348886936805,0.24082165702329109,-0.01477270046860572,-0.19974542670817516
daily macro,d:us_dxy_broad_level|bdtanh|w120,detilt,c2c,0.38218207934070403,0.4340139977239026,-0.00027222012204070517,-0.20165231025919522
daily macro,d:us_dxy_broad_level|bdtanh|w120,detilt,day,0.08062570980804695,0.2518738239099542,-0.00027222012204070517,-0.18524500055257934
daily macro,d:us_dxy_broad_level|bdtanh|w252,raw,c2c,0.35366667955132425,0.4419184089832114,-0.003525541538775793,-0.24946126407480773
daily macro,d:us_dxy_broad_level|bdtanh|w252,raw,day,0.05757611708356234,0.19311725785904688,-0.003525541538775793,-0.2193739766199691
daily macro,d:us_dxy_broad_level|bdtanh|w252,detilt,c2c,0.3578054518678758,0.44679166412789745,-0.0001946692532767771,-0.24613039293666045
daily macro,d:us_dxy_broad_level|bdtanh|w252,detilt,day,0.05867668861882763,0.1944335430303656,-0.0001946692532767771,-0.21604310729662948
daily macro,d:us_dxy_broad_level|rankc|w60,raw,c2c,0.22690535184696295,0.18970266605755456,-0.01394743359338248,-0.18170663668130993
daily macro,d:us_dxy_broad_level|rankc|w60,raw,day,-0.1016931589367619,-0.013328196202981393,-0.01394743359338248,-0.18464971039594946
daily macro,d:us_dxy_broad_level|rankc|w60,detilt,c2c,0.24342718604829927,0.21173613374772257,-0.0003298192526292326,-0.1680890475061291
daily macro,d:us_dxy_broad_level|rankc|w60,detilt,day,-0.09766539786277283,-0.0068221697970617685,-0.0003298192526292326,-0.1710321605740958
daily macro,d:us_dxy_broad_level|rankc|w120,raw,c2c,0.34083170634562293,0.37048179679594434,-0.01730148907772748,-0.2108071225342469
daily macro,d:us_dxy_broad_level|rankc|w120,raw,day,0.0265074229984478,0.15389754427458863,-0.01730148907772748,-0.20705301461892334
daily macro,d:us_dxy_broad_level|rankc|w120,detilt,c2c,0.36179722860592634,0.4021803854915021,-0.00023228216079941664,-0.19373790927947432
daily macro,d:us_dxy_broad_level|rankc|w120,detilt,day,0.032441036795650094,0.1648683336191835,-0.00023228216079941664,-0.18998374391122116
daily macro,d:us_dxy_broad_level|rankc|w252,raw,c2c,0.3945946886563719,0.5127907620539016,-0.00394442961864618,-0.22869461375287936
daily macro,d:us_dxy_broad_level|rankc|w252,raw,day,0.059835948763793875,0.22905317675476766,-0.00394442961864618,-0.21774720040342638
daily macro,d:us_dxy_broad_level|rankc|w252,detilt,c2c,0.3992583117690509,0.5191877887922769,-0.00013862429779579332,-0.22488880974297615
daily macro,d:us_dxy_broad_level|rankc|w252,detilt,day,0.061088238648631325,0.2307359310430553,-0.00013862429779579332,-0.21394139846709556
daily macro,d:us_dxy_broad_level|signth|w60,raw,c2c,0.22483438090259975,0.17322567071005415,-0.006322567336544358,-0.16014195202803158
daily macro,d:us_dxy_broad_level|signth|w60,raw,day,-0.06330314887166773,0.03126990118414596,-0.006322567336544358,-0.15164906347198087
daily macro,d:us_dxy_broad_level|signth|w60,detilt,c2c,0.23176956904059862,0.18186918519285244,-0.0003329178930639062,-0.15415227304652324
daily macro,d:us_dxy_broad_level|signth|w60,detilt,day,-0.061375373447050525,0.034232941804327725,-0.0003329178930639062,-0.1456593614460277
daily macro,d:us_dxy_broad_level|signth|w120,raw,c2c,0.21943830261204395,0.2249698958230923,0.005740343882057508,-0.1709220997211056
daily macro,d:us_dxy_broad_level|signth|w120,raw,day,-0.025676409101951663,0.11586746047850316,0.005740343882057508,-0.14463829257789465
daily macro,d:us_dxy_broad_level|signth|w120,detilt,c2c,0.21255708445246316,0.21522582598294035,-0.0002906002481585951,-0.1769530264946403
daily macro,d:us_dxy_broad_level|signth|w120,detilt,day,-0.027533628425270813,0.11224468996247823,-0.0002906002481585951,-0.15066924306889234
daily macro,d:us_dxy_broad_level|signth|w252,raw,c2c,0.2962985077364056,0.32988307610731293,0.020330581415137043,-0.227854620552141
daily macro,d:us_dxy_broad_level|signth|w252,raw,day,0.0632405276809952,0.18938025245000303,0.020330581415137043,-0.18811847634424136
daily macro,d:us_dxy_broad_level|signth|w252,detilt,c2c,0.27017263188723173,0.30729143108561674,-0.00018537164951852993,-0.24837068788111058
daily macro,d:us_dxy_broad_level|signth|w252,detilt,day,0.055276576783851214,0.18200632962715593,-0.00018537164951852993,-0.20863453730756318
daily macro,d:us_dxy_broad_level|dev|w60,raw,c2c,0.17008491330597425,0.014339752708837436,-0.027078686909969132,-0.2090005527714972
daily macro,d:us_dxy_broad_level|dev|w60,raw,day,-0.08214869912515708,-0.08133930107946431,-0.027078686909969132,-0.2060981079749297
daily macro,d:us_dxy_broad_level|dev|w60,detilt,c2c,0.2023093167627011,0.05436348663513112,-0.000326986526930267,-0.18224890182603487
daily macro,d:us_dxy_broad_level|dev|w60,detilt,day,-0.07409435338516923,-0.06610119512926974,-0.000326986526930267,-0.17934653433878106
daily macro,d:us_dxy_broad_level|dev|w120,raw,c2c,0.1989395972289874,0.013572736823305414,-0.026718137050401342,-0.23983714336658127
daily macro,d:us_dxy_broad_level|dev|w120,raw,day,-0.029871326892714933,-0.05905725507780826,-0.026718137050401342,-0.21380906580924527
daily macro,d:us_dxy_broad_level|dev|w120,detilt,c2c,0.23066471900200347,0.051042152905216395,-0.00015840933407671666,-0.21327742551195839
daily macro,d:us_dxy_broad_level|dev|w120,detilt,day,-0.021089782190460357,-0.040672978311403915,-0.00015840933407671666,-0.18724943735152144
