frac,p,rep,sign,n_bars,SR_gross,SR_net,SR_of_SR,positive_years,yr_sr_min,n_years,beta,mean_exec_w,abs_exec_w,max_dd_pct,max_dd_days,turnover_ann,held_pct,start_date,end_date,mean_abs_w,beta_per_w,gate_srsr,gate_posyr,gate_nyr,gate_beta,gate_beta_raw,n_gates,passes,passes_old
0.05,0.55,22,1,2264,0.5143936993715221,0.3999548964929482,0.29383549122893254,0.6,-1.4072769857251881,10,-0.0005084694919344788,0.0030918727915194345,0.055212014134275615,-6.0428415139721166,493,26.491166077738516,5.521201413427561,2017-05-16,2026-09-01,0.055212014134275615,-0.009,False,False,True,True,True,2,False,False
0.05,0.55,23,1,2264,0.19604137854222622,0.07410779497338227,0.2837727941987511,0.7,-2.0749928721555366,10,-0.015417197588677213,-0.0030918727915194345,0.04549469964664311,-6.464148531384424,1116,22.48409893992933,4.54946996466431,2017-05-16,2026-09-01,0.04549469964664311,-0.339,False,True,True,False,True,2,False,False
0.05,0.55,24,1,2264,0.20653221410798772,0.06784867004996065,0.08141301398381981,0.6,-1.866620127532323,10,-0.002938641665871574,-0.00044169611307420494,0.04637809187279152,-8.114587697552283,679,22.59540636042403,4.637809187279152,2017-05-16,2026-09-01,0.04637809187279152,-0.063,False,False,True,True,True,2,False,False
0.05,0.55,25,1,2264,-0.061286139777211666,-0.14147906534921814,0.21473829256119997,0.5,-1.2140732624847335,10,-0.051725561908823166,0.00530035335689046,0.045053003533568906,-10.719728876485398,1507,22.59540636042403,4.5053003533568905,2017-05-16,2026-09-01,0.045053003533568906,-1.148,False,False,True,False,True,1,False,False
0.05,0.55,26,1,2264,0.5641848235630921,0.41607106196720933,0.4306979349083539,0.7,-1.119337247563126,10,-0.00551231777159884,-0.0030918727915194345,0.04814487632508834,-4.232637443212991,767,24.265017667844525,4.814487632508834,2017-05-16,2026-09-01,0.04814487632508834,-0.114,False,True,True,True,True,3,False,False
0.05,0.55,27,1,2264,-0.11330241974020462,-0.23282706077833304,-0.2749282620315428,0.3,-2.2336861763387708,10,0.011820741894123927,0.00441696113074205,0.04858657243816254,-7.514653414543828,1072,24.487632508833922,4.858657243816254,2017-05-16,2026-09-01,0.04858657243816254,0.243,False,False,True,False,True,1,False,False
0.05,0.55,28,1,2264,0.10675695772264784,-0.030978583133261507,-0.17961249203199878,0.5,-2.387484041949174,10,0.003284780502792291,-0.004858657243816254,0.04814487632508834,-5.202116527080572,1791,23.597173144876326,4.814487632508834,2017-05-16,2026-09-01,0.04814487632508834,0.068,False,False,True,True,True,2,False,False
0.05,0.55,29,1,2264,0.5774716962942635,0.4446734252704363,0.3632776875442613,0.7,-1.385627759824323,10,-0.0006342051957504417,0.002208480565371025,0.05167844522968198,-6.980465450671708,748,25.82332155477032,5.167844522968198,2017-05-16,2026-09-01,0.05167844522968198,-0.012,False,True,True,True,True,3,False,False
0.05,0.55,30,1,2264,-0.23112972914173643,-0.33464250695461933,-0.8156747546438889,0.3,-1.2773999588165317,10,0.03813953317047374,0.009275618374558304,0.05079505300353357,-15.930807409851655,2069,25.04416961130742,5.079505300353357,2017-05-16,2026-09-01,0.05079505300353357,0.751,False,False,True,False,True,1,False,False
0.05,0.55,31,1,2264,0.3360249382079865,0.22451927640429606,0.04688968582688918,0.5,-2.0657032379125106,10,-0.004018121085722798,0.005742049469964664,0.04637809187279152,-7.201523036912327,1187,22.929328621908127,4.637809187279152,2017-05-16,2026-09-01,0.04637809187279152,-0.087,False,False,True,True,True,2,False,False
0.05,0.55,32,1,2264,0.6896260589283361,0.5477358491782933,0.27046522924099436,0.5,-1.2053066134723016,10,0.018320127601544077,-0.00044169611307420494,0.05079505300353357,-4.260100973338769,814,25.37809187279152,5.079505300353357,2017-05-16,2026-09-01,0.05079505300353357,0.361,False,False,True,False,True,1,False,False
0.05,0.55,33,1,2264,0.24178834348365263,0.1278038067798478,0.43812824009736057,0.7,-1.197601393158148,10,0.005450412186145726,-0.0008833922261484099,0.053003533568904596,-8.929367858119045,1099,26.26855123674912,5.30035335689046,2017-05-16,2026-09-01,0.053003533568904596,0.103,False,True,True,True,True,3,False,False
0.05,0.55,34,1,2264,-0.18238837696437457,-0.3046419009216051,-0.052709586883672006,0.5,-1.7547787261314123,10,-0.025601296264759946,0.00044169611307420494,0.0534452296819788,-13.173235061198715,1857,26.157243816254418,5.34452296819788,2017-05-16,2026-09-01,0.0534452296819788,-0.479,False,False,True,False,True,1,False,False
0.05,0.55,35,1,2264,-0.0010519256204609936,-0.11320132818327598,-0.1818439097672689,0.4,-1.6049608011247642,10,0.01924708526909562,0.01060070671378092,0.05035335689045936,-12.71460008235178,2224,24.710247349823323,5.035335689045936,2017-05-16,2026-09-01,0.05035335689045936,0.382,False,False,True,False,True,1,False,False
0.05,0.55,36,1,2264,-0.010479037746924009,-0.11578083063275095,-0.3558108786258796,0.3,-1.8466588618791642,10,-0.015241073925507734,0.0035335689045936395,0.04858657243816254,-10.204267358858086,2263,23.708480565371026,4.858657243816254,2017-05-16,2026-09-01,0.04858657243816254,-0.314,False,False,True,False,True,1,False,False
0.05,0.55,37,1,2264,0.20190754475974285,0.06479949343897501,0.1308772911973524,0.5,-1.753279556468784,10,0.006332514214954463,-0.0008833922261484099,0.05035335689045936,-7.376328542783692,1272,25.04416961130742,5.035335689045936,2017-05-16,2026-09-01,0.05035335689045936,0.126,False,False,True,True,True,2,False,False
0.05,0.55,38,1,2264,0.5851347895268387,0.4743108035260349,0.3769546393130607,0.6,-1.091607988389102,10,-0.04412552657068058,0.001325088339222615,0.054328621908127206,-9.0091046729631,1151,26.936395759717314,5.43286219081272,2017-05-16,2026-09-01,0.054328621908127206,-0.812,False,False,True,False,True,1,False,False
0.05,0.55,39,1,2264,0.33540170240445477,0.195371877087227,0.18337640321086812,0.6,-0.7636083906806141,10,-0.0014893232618816972,-0.001325088339222615,0.04637809187279152,-3.584567959415398,1015,22.59540636042403,4.637809187279152,2017-05-16,2026-09-01,0.04637809187279152,-0.032,False,False,True,True,True,2,False,False
0.05,0.55,40,1,2264,0.6678597980124995,0.5529316025282488,0.34730222731417215,0.7,-1.1018404170744909,10,0.007766038341628825,-0.007067137809187279,0.053003533568904596,-5.937593405587906,489,26.491166077738516,5.30035335689046,2017-05-16,2026-09-01,0.053003533568904596,0.147,False,True,True,True,True,3,False,False
0.05,0.55,41,1,2264,0.5022401716876659,0.39485354621674795,0.613314835434046,0.7,-1.071569541166881,10,-0.0022285528746564206,0.0030918727915194345,0.04107773851590106,-4.803418691996967,1243,20.369257950530038,4.107773851590106,2017-05-16,2026-09-01,0.04107773851590106,-0.054,True,True,True,True,True,4,True,True
0.05,0.55,42,1,2264,0.7141274575648595,0.5965396624920987,1.1016668826363716,0.9,-0.2677592401366836,10,-0.003994569668823258,-0.004858657243816254,0.04902826855123675,-4.031243857306856,533,24.487632508833922,4.902826855123675,2017-05-16,2026-09-01,0.04902826855123675,-0.081,True,True,True,True,True,4,True,True
0.05,0.55,43,1,2264,0.019609531772219052,-0.09196324986859294,-0.1737073408319271,0.5,-2.436688895771349,10,-0.006542577421136466,0.004858657243816254,0.04637809187279152,-10.214385144757191,1647,22.15017667844523,4.637809187279152,2017-05-16,2026-09-01,0.04637809187279152,-0.141,False,False,True,True,True,2,False,False
0.05,0.55,44,1,2264,0.7743427283055844,0.6335906004155333,0.7313746888880153,0.8,-0.516874122171249,10,-0.008002133117576145,-0.001325088339222615,0.06139575971731449,-4.7425895992594285,460,30.164310954063605,6.139575971731449,2017-05-16,2026-09-01,0.06139575971731449,-0.13,True,True,True,True,True,4,True,True
0.05,0.55,45,1,2264,0.46910804699835856,0.3250818303800655,0.4706783101820745,0.7,-1.433513037914444,10,-0.0016719437496538175,0.001325088339222615,0.05167844522968198,-3.435250979809499,611,25.60070671378092,5.167844522968198,2017-05-16,2026-09-01,0.05167844522968198,-0.032,False,True,True,True,True,3,False,False
0.05,0.55,46,1,2264,-0.6527191633262927,-0.7811107967919521,-0.5037341961623886,0.2,-2.1775156727589846,10,0.003166927492655056,-0.001325088339222615,0.05256183745583039,-23.54288083464829,1993,25.48939929328622,5.256183745583039,2017-05-16,2026-09-01,0.05256183745583039,0.06,False,False,True,True,True,2,False,False
0.05,0.55,47,1,2264,0.26468100132635847,0.15707325937374716,-0.06695692467434171,0.4,-2.1936779968743845,10,-0.00314288940672967,-0.001325088339222615,0.04991166077738516,-8.988548776141124,597,24.487632508833922,4.991166077738516,2017-05-16,2026-09-01,0.04991166077738516,-0.063,False,False,True,True,True,2,False,False
0.05,0.55,48,1,2264,0.03254793033675139,-0.0684264547144131,-0.2831895542539093,0.5,-1.5723962355678793,10,0.00929833474579928,-0.003975265017667844,0.04902826855123675,-5.369492744981454,1588,24.487632508833922,4.902826855123675,2017-05-16,2026-09-01,0.04902826855123675,0.19,False,False,True,False,True,1,False,False
0.05,0.55,49,1,2264,0.3808076652299009,0.2568362643688016,0.08719373981118989,0.5,-2.0099864025574212,10,-0.004993951056924421,0.002208480565371025,0.05256183745583039,-5.217194697356944,685,25.04416961130742,5.256183745583039,2017-05-16,2026-09-01,0.05256183745583039,-0.095,False,False,True,True,True,2,False,False
0.05,0.55,50,1,2264,0.7493819816358986,0.6371787160910984,0.964361285587911,0.9,-0.7999644470933777,10,0.002593929971108593,-0.00044169611307420494,0.05167844522968198,-4.891721253866435,1095,25.15547703180212,5.167844522968198,2017-05-16,2026-09-01,0.05167844522968198,0.05,True,True,True,True,True,4,True,True
0.05,0.55,51,1,2264,-0.16391580291821325,-0.25993160661125453,-0.26139309699756563,0.4,-2.01576848631514,10,0.022858466014747107,-0.0017667844522968198,0.04770318021201413,-14.543711754064553,1634,23.151943462897528,4.770318021201414,2017-05-16,2026-09-01,0.04770318021201413,0.479,False,False,True,False,True,1,False,False
0.05,0.55,52,1,2264,0.4572441930503714,0.3309452535432809,0.7097860893372866,0.7,-0.7698378689908,10,-0.011551385827438513,-0.0088339222614841,0.046819787985865724,-3.3990539107959625,399,22.81802120141343,4.681978798586572,2017-05-16,2026-09-01,0.046819787985865724,-0.247,True,True,True,False,True,3,False,True
0.05,0.55,53,1,2264,0.6796929865848349,0.5608195398031341,0.20484693340763424,0.6,-1.8048000345732453,10,-0.0013260311082024332,0.0017667844522968198,0.046819787985865724,-5.766489535135103,775,23.37455830388693,4.681978798586572,2017-05-16,2026-09-01,0.046819787985865724,-0.028,False,False,True,True,True,2,False,False
0.05,0.55,54,1,2264,0.03179419077372238,-0.08760893979642947,-0.07077635100122523,0.6,-1.819589108657264,10,-0.015370493047849527,0.007067137809187279,0.04770318021201413,-10.193831018636793,1167,23.819787985865727,4.770318021201414,2017-05-16,2026-09-01,0.04770318021201413,-0.322,False,False,True,False,True,1,False,False
0.05,0.55,55,1,2264,0.4368401916084989,0.30056252105192943,0.3806738189961124,0.8,-1.0329345087787565,10,0.001460624660371654,0.001325088339222615,0.055212014134275615,-7.774721679852763,906,27.159010600706715,5.521201413427561,2017-05-16,2026-09-01,0.055212014134275615,0.026,False,True,True,True,True,3,False,False
0.05,0.55,56,1,2264,0.39969943973716937,0.2645479135759088,0.11988827295167935,0.5,-1.9382471523405804,10,-0.008299095141960273,-0.008392226148409895,0.04991166077738516,-7.909746451050773,1363,24.265017667844525,4.991166077738516,2017-05-16,2026-09-01,0.04991166077738516,-0.166,False,False,True,False,True,1,False,False
0.05,0.55,57,1,2264,0.5729325955354483,0.4312438552694126,0.05887432849776185,0.6,-2.087263580606284,10,0.005045162269288488,-0.0008833922261484099,0.05918727915194346,-6.906393532509722,1537,27.93816254416961,5.918727915194346,2017-05-16,2026-09-01,0.05918727915194346,0.085,False,False,True,True,True,2,False,False
0.05,0.55,58,1,2264,0.4588787537260451,0.3392270077457481,0.1322522551345394,0.6,-1.5836918994877809,10,-0.033489640523011864,0.0017667844522968198,0.04946996466431095,-5.175489416162753,578,24.042402826855124,4.946996466431095,2017-05-16,2026-09-01,0.04946996466431095,-0.677,False,False,True,False,True,1,False,False
0.05,0.55,59,1,2264,-0.021162070865638743,-0.13906034841083284,-0.20825283707121808,0.4,-1.6288770591188033,10,-0.01902589953098973,0.0035335689045936395,0.04770318021201413,-11.875568408558571,937,22.929328621908127,4.770318021201414,2017-05-16,2026-09-01,0.04770318021201413,-0.399,False,False,True,False,True,1,False,False
0.05,0.6,0,1,2264,1.0485075590281658,0.9389295916527257,0.3750701014023906,0.6,-1.4761104904014342,10,-0.012749320436710255,0.001325088339222615,0.054328621908127206,-6.758527302660433,659,26.825088339222614,5.43286219081272,2017-05-16,2026-09-01,0.054328621908127206,-0.235,False,False,True,False,True,1,False,False
0.05,0.6,1,1,2264,0.29221203955258135,0.15356611640757437,0.039716582598827994,0.5,-1.4438751624097244,10,-0.007680564582861072,-0.007950530035335688,0.04151943462897526,-4.452059353045288,823,20.591872791519435,4.151943462897526,2017-05-16,2026-09-01,0.04151943462897526,-0.185,False,False,True,False,True,1,False,False
0.05,0.6,2,1,2264,0.6979493267195557,0.5604461889500105,0.8053567935028713,0.9,-1.3949836596053689,10,0.0010160885645395274,0.0008833922261484099,0.05123674911660778,-4.301894456190782,325,24.93286219081272,5.123674911660777,2017-05-16,2026-09-01,0.05123674911660778,0.02,True,True,True,True,True,4,True,True
0.05,0.6,3,1,2264,0.6201898636880734,0.5119242584466965,0.278205078445716,0.8,-2.851431245365091,10,0.018408218843015998,0.003975265017667844,0.05256183745583039,-6.92613802853084,349,26.045936395759718,5.256183745583039,2017-05-16,2026-09-01,0.05256183745583039,0.35,False,True,True,False,True,2,False,False
0.05,0.6,4,1,2264,0.41088360511316,0.29147780214262325,0.16614761348902343,0.6,-1.6337369042854786,10,0.005316409068437197,0.008392226148409895,0.04726148409893993,-3.681844889347821,531,23.485865724381625,4.726148409893993,2017-05-16,2026-09-01,0.04726148409893993,0.112,False,False,True,True,True,2,False,False
0.05,0.6,5,1,2264,0.723776689951641,0.6018853498638747,0.44570820797037686,0.8,-1.9637739495299193,10,-0.00030035106127288534,0.009275618374558304,0.04991166077738516,-2.8487243775085935,531,24.598939929328623,4.991166077738516,2017-05-16,2026-09-01,0.04991166077738516,-0.006,False,True,True,True,True,3,False,False
0.05,0.6,6,1,2264,0.128237060017008,-0.00020581234256796652,0.10988826368361716,0.5,-1.385433892177593,10,0.006326111936655739,0.007067137809187279,0.04328621908127209,-4.917770076934922,950,21.259717314487634,4.328621908127209,2017-05-16,2026-09-01,0.04328621908127209,0.146,False,False,True,True,True,2,False,False
0.05,0.6,7,1,2264,0.39330888265052744,0.2684627706928605,0.6807168983861519,0.8,-0.7223979567483734,10,-0.0055003244224931,0.0017667844522968198,0.05123674911660778,-7.814138336813269,907,25.37809187279152,5.123674911660777,2017-05-16,2026-09-01,0.05123674911660778,-0.107,True,True,True,True,True,4,True,True
0.05,0.6,8,1,2264,0.5879724105733317,0.4981274163006477,0.5521893507749914,0.8,-1.2870818605905903,10,0.04886190736156373,0.011925795053003533,0.055212014134275615,-10.169802190359118,563,26.936395759717314,5.521201413427561,2017-05-16,2026-09-01,0.055212014134275615,0.885,False,True,True,False,True,2,False,False
0.05,0.6,9,1,2264,0.5382047625913532,0.4074109703574112,0.2533153098349996,0.6,-1.8827045942592202,10,0.012982557283154436,0.007067137809187279,0.05653710247349823,-8.513277270599126,1113,28.272084805653712,5.6537102473498235,2017-05-16,2026-09-01,0.05653710247349823,0.23,False,False,True,False,True,1,False,False
0.05,0.6,10,1,2264,0.9146040524729475,0.7696160871355079,0.5633526476166777,0.6,-1.1568454066634721,10,0.002431727677122281,0.006183745583038869,0.04946996466431095,-2.3089485740475424,468,23.819787985865727,4.946996466431095,2017-05-16,2026-09-01,0.04946996466431095,0.049,False,False,True,True,True,2,False,False
0.05,0.6,11,1,2264,0.35141504087372794,0.21312714074639283,0.25694744760381555,0.6,-1.5111180489093832,10,-0.013746820098753441,0.00044169611307420494,0.04726148409893993,-8.021988748521466,713,23.040636042402827,4.726148409893993,2017-05-16,2026-09-01,0.04726148409893993,-0.291,False,False,True,False,True,1,False,False
0.05,0.6,12,1,2264,0.2937648899946642,0.19165174222881393,0.2179521333280711,0.5,-0.9956937885965739,10,0.0034636542803599983,0.001325088339222615,0.04637809187279152,-6.445097940876638,1071,23.37455830388693,4.637809187279152,2017-05-16,2026-09-01,0.04637809187279152,0.075,False,False,True,True,True,2,False,False
0.05,0.6,13,1,2264,0.02120536607110732,-0.09328860535870787,-0.10891989965251819,0.5,-2.1640112493762675,10,0.019923797425613815,0.011925795053003533,0.04549469964664311,-9.53250481436186,1693,22.59540636042403,4.54946996466431,2017-05-16,2026-09-01,0.04549469964664311,0.438,False,False,True,False,True,1,False,False
0.05,0.6,14,1,2264,0.19531517046685007,0.061810102328640065,0.12084059589406135,0.4,-1.1549798061575354,10,0.005586671038822198,0.007950530035335688,0.053886925795053005,-6.133984765293386,669,26.26855123674912,5.3886925795053005,2017-05-16,2026-09-01,0.053886925795053005,0.104,False,False,True,True,True,2,False,False
0.05,0.6,15,1,2264,0.5664875885964687,0.447884903603027,0.09380671449403251,0.6,-2.373489942417981,10,-0.026949530435876175,-0.001325088339222615,0.05167844522968198,-4.611611901012304,1092,25.26678445229682,5.167844522968198,2017-05-16,2026-09-01,0.05167844522968198,-0.521,False,False,True,False,True,1,False,False
0.05,0.6,16,1,2264,0.46304684086074815,0.35864061063260194,0.30594681763129067,0.7,-1.2001228098785637,10,0.00822089127642946,0.007067137809187279,0.05035335689045936,-5.833180752168128,680,24.042402826855124,5.035335689045936,2017-05-16,2026-09-01,0.05035335689045936,0.163,False,True,True,False,True,2,False,False
0.05,0.6,17,1,2264,0.33597556487031405,0.24419096559569897,0.3737498923631439,0.7,-1.6814726743415545,10,0.05253093107358004,0.011484098939929329,0.05035335689045936,-7.563124419396458,1324,25.15547703180212,5.035335689045936,2017-05-16,2026-09-01,0.05035335689045936,1.043,False,True,True,False,True,2,False,False
0.05,0.6,18,1,2264,-0.04457950290157775,-0.19980348593037298,-0.10254462078318906,0.6,-2.4180414873289346,10,0.0021227663665230488,-0.002208480565371025,0.05256183745583039,-10.056638245914526,1583,25.82332155477032,5.256183745583039,2017-05-16,2026-09-01,0.05256183745583039,0.04,False,False,True,True,True,2,False,False
0.05,0.6,19,1,2264,1.0757674888687017,0.9602004252719729,0.427738774824299,0.8,-2.991871980108239,10,0.013878580899307921,0.0008833922261484099,0.04946996466431095,-4.553279956514647,515,24.710247349823323,4.946996466431095,2017-05-16,2026-09-01,0.04946996466431095,0.281,False,True,True,False,True,2,False,False
0.05,0.6,20,1,2264,0.19542962342423725,0.0978272520880309,0.0008588639741683944,0.6,-1.5351717880103863,10,0.02000983098813635,-0.0030918727915194345,0.0446113074204947,-6.409794852968548,1504,21.816254416961133,4.46113074204947,2017-05-16,2026-09-01,0.0446113074204947,0.449,False,False,True,False,True,1,False,False
